Age,Gender,Daily_Usage_Hours,Addiction_Level,Tracked_Hours,Untracked_Hours,Leisure_Hours,Leisure_Ratio,Education_Ratio,Social_vs_Gaming,Weekend_Escalation,Weekend_Ratio,Minutes_Per_Check,Checks_Per_App,Hours_Per_App,Sleep_Deficit,Screen_To_Sleep_Ratio,Bedtime_Screen_Share,Offline_Activity,Online_To_Offline_Ratio,Family_To_Screen_Ratio,Anxiety_Level_z,Depression_Level_z,Self_Esteem_z,Distress_Index,Academic_Per_Usage,Unsupervised_Usage,Grade_Num
18,2,4.1,10.0,5.0,-0.9000000000000004,3.5,0.853658536585366,0.3658536585365854,0.9000000000000001,2.6000000000000005,1.6341463414634148,2.236363636363636,8.461538461538462,0.3153846153846154,4.6,0.9318181818181817,0.09756097560975611,3.0406666666666666,1.3483885112913834,1.707317073170732,-1.5878628377668371,-0.856794066898767,0.1585828899557825,-1.3809113422885844,17.31707317073171,4.1,7
19,1,4.0,8.4,6.6,-2.5999999999999996,4.6,1.15,0.5,1.4,2.3,1.575,2.3529411764705883,14.571428571428571,0.5714285714285714,1.7999999999999998,0.5555555555555556,0.225,5.5,0.7272727272727273,1.5,-0.2041043734820117,0.536178267850617,1.556815571417494,-1.3907786242331914,17.25,0.0,9
18,2,6.8,10.0,4.6,2.2,2.7,0.3970588235294118,0.27941176470588236,2.3,-1.2999999999999998,0.8088235294117647,3.090909090909091,6.947368421052632,0.35789473684210527,0.1999999999999993,0.7727272727272726,0.17647058823529413,10.9,0.6238532110091742,1.1764705882352942,1.1796540908028137,1.580907518912655,0.5081410603212104,0.8721397445365238,8.23529411764706,0.0,7
15,2,3.1,7.9,5.3,-2.1999999999999997,4.5,1.4516129032258065,0.25806451612903225,0.9000000000000001,3.1999999999999997,2.032258064516129,1.453125,18.285714285714285,0.4428571428571429,1.7000000000000002,0.4246575342465754,0.25806451612903225,3.3,0.9393939393939394,3.225806451612903,-0.5500439895532181,-0.508550983211421,-1.239649791505929,0.7103523051236095,24.838709677419356,0.0,7
15,0,7.6,10.0,4.9,2.6999999999999993,3.7,0.48684210526315796,0.15789473684210525,0.5,4.4,1.5789473684210527,3.4029850746268657,11.166666666666666,0.6333333333333333,2.5,1.169230769230769,0.17105263157894737,8.6,0.8837209302325582,0.5263157894736842,-0.2041043734820117,0.18793518416327093,-0.5405334507750732,0.5324488561157028,11.578947368421053,7.6,11
19,1,5.5,10.0,4.199999999999999,1.3000000000000007,3.6999999999999997,0.6727272727272727,0.09090909090909091,0.8999999999999999,1.2999999999999998,1.2363636363636363,2.426470588235294,12.363636363636363,0.5,3.8,1.0576923076923077,0.2,6.8,0.8088235294117647,1.0909090909090908,-1.5878628377668371,-0.856794066898767,-0.5405334507750732,-0.6817950015577288,14.181818181818182,0.0,8
16,2,4.9,7.4,4.699233333333334,0.20076666666666654,3.5992333333333337,0.7345374149659865,0.22448979591836735,1.3992333333333336,5.699999999999999,2.1632653061224487,4.9,6.666666666666667,0.5444444444444445,5.7,1.484848484848485,0.2040816326530612,11.0,0.4454545454545455,1.6326530612244896,1.1796540908028137,-1.553280234273459,0.8576992306866383,-1.044512302421961,20.20408163265306,4.9,7
17,1,6.1,10.0,5.6,0.5,5.1,0.8360655737704918,0.0819672131147541,1.1,-0.1999999999999993,0.9672131147540984,3.935483870967742,5.166666666666667,0.33888888888888885,2.9000000000000004,1.0,0.01639344262295082,10.6,0.5754716981132075,0.6557377049180328,0.487774858660401,-0.508550983211421,0.5081410603212104,-0.5185291225967205,14.098360655737705,6.1,8
15,2,2.2,7.2,3.6000000000000005,-1.4000000000000004,2.8000000000000003,1.2727272727272727,0.36363636363636365,1.6,1.8999999999999995,1.8636363636363633,3.0,3.142857142857143,0.15714285714285717,6.0,0.7333333333333334,0.9090909090909091,5.040666666666667,0.43645020499933873,1.8181818181818181,0.14183524258919467,-0.856794066898767,1.556815571417494,-1.9142949835722802,26.36363636363636,0.0,12
16,2,7.7,10.0,5.1,2.6000000000000005,3.5,0.45454545454545453,0.2077922077922078,0.2999999999999998,-1.2999999999999998,0.8311688311688312,5.848101265822785,7.9,0.77,1.7000000000000002,1.0547945205479452,0.19480519480519481,4.7,1.6382978723404256,0.5194805194805194,-0.2041043734820117,0.8844213515379629,0.1585828899557825,0.18157559907219306,9.09090909090909,0.0,12
14,1,1.9,7.2,5.9,-4.0,5.0,2.6315789473684212,0.4736842105263158,0.5999999999999996,3.6,2.8947368421052633,2.7804878048780486,5.857142857142857,0.2714285714285714,5.1,0.48717948717948717,1.0,6.097666666666667,0.3115945990269502,3.1578947368421053,-1.5878628377668371,-0.16030789952407506,1.2072574010520662,-2.0813427696975224,26.315789473684212,1.9,11
14,1,5.6,10.0,7.1000000000000005,-1.5000000000000009,6.2,1.1071428571428572,0.16071428571428573,-1.0,2.5999999999999996,1.4642857142857142,8.0,2.210526315789474,0.29473684210526313,4.9,1.3658536585365855,0.3035714285714286,4.5,1.2444444444444445,1.6071428571428572,1.1796540908028137,1.2326644352253089,1.2072574010520662,-0.0010981380380050698,14.285714285714286,5.6,7
17,2,3.0,6.3,4.6,-1.5999999999999996,3.5,1.1666666666666667,0.3666666666666667,3.0999999999999996,3.5,2.1666666666666665,1.2765957446808511,20.142857142857142,0.42857142857142855,0.09999999999999964,0.33707865168539325,0.5,3.5,0.8571428571428571,2.0,0.14183524258919467,-0.508550983211421,-0.19097528040964534,0.0076174100985321735,27.333333333333332,0.0,12
18,1,1.8,10.0,6.716333333333333,-4.916333333333333,5.699999999999999,3.166666666666666,0.5646296296296296,0.10000000000000009,5.9,4.277777777777778,0.9,6.666666666666667,0.1,3.3,0.3157894736842105,0.8333333333333333,8.0,0.225,3.888888888888889,-1.2419232216956309,1.580907518912655,-1.239649791505929,1.409141940114441,47.22222222222222,1.8,8
13,1,4.5,10.0,5.5,-1.0,4.8,1.0666666666666667,0.15555555555555556,1.7999999999999998,-2.0,0.5555555555555556,1.8493150684931507,18.25,0.5625,3.8,0.8653846153846153,0.3111111111111111,6.4,0.703125,0.6666666666666666,-0.8959836056244244,0.18793518416327093,-1.5892079618713568,1.2351837511407802,21.11111111111111,4.5,8
18,2,3.1,8.1,6.199999999999999,-3.099999999999999,4.6,1.4838709677419353,0.5161290322580645,0.0,2.6,1.8387096774193548,3.381818181818182,3.235294117647059,0.1823529411764706,0.9000000000000004,0.3827160493827161,0.12903225806451613,4.040666666666667,0.7672001319914206,1.6129032258064515,-0.2041043734820117,0.8844213515379629,-1.5892079618713568,1.9293664508993325,22.58064516129032,0.0,8
16,1,5.8,10.0,3.1999999999999997,2.6,2.5999999999999996,0.44827586206896547,0.10344827586206896,0.19999999999999996,2.7,1.4655172413793105,2.4335664335664338,11.916666666666666,0.48333333333333334,3.3,1.0175438596491226,0.22413793103448276,5.8,1.0,1.0344827586206897,-0.5500439895532181,0.18793518416327093,1.2072574010520662,-1.3883118037470399,9.482758620689655,0.0,7
15,0,7.6,10.0,8.8,-1.200000000000001,7.3,0.9605263157894737,0.19736842105263158,-0.7000000000000002,-0.2999999999999998,0.9605263157894737,16.88888888888889,1.4210526315789473,0.39999999999999997,3.0,1.2666666666666666,0.11842105263157895,9.0,0.8444444444444444,0.7894736842105263,1.1796540908028137,-1.553280234273459,0.1585828899557825,-0.3453959616911052,8.289473684210527,0.0,8
15,0,6.2,9.4,4.5,1.7000000000000002,3.1,0.5,0.2258064516129032,1.1,0.2999999999999998,1.0483870967741935,4.894736842105263,9.5,0.775,2.9000000000000004,1.0163934426229508,0.1935483870967742,6.2,1.0,0.9677419354838709,0.8337144747316073,-0.856794066898767,-1.239649791505929,1.228109995422349,12.096774193548386,6.2,9
13,1,1.4,7.5,6.200000000000001,-4.800000000000001,4.800000000000001,3.4285714285714293,1.0,0.3999999999999999,3.5000000000000004,3.5000000000000004,0.9767441860465116,7.818181818181818,0.12727272727272726,3.8,0.2692307692307692,0.28571428571428575,7.040666666666667,0.19884480636303378,5.714285714285714,0.8337144747316073,0.8844213515379629,0.8576992306866383,0.0013686824481468074,55.0,1.4,10
18,2,4.4,9.9,5.0,-0.5999999999999996,4.1,0.9318181818181817,0.20454545454545453,-1.4999999999999998,-2.5000000000000004,0.43181818181818177,4.631578947368421,3.3529411764705883,0.25882352941176473,2.8,0.7096774193548387,0.15909090909090906,2.0,2.2,1.3636363636363635,-1.5878628377668371,1.2326644352253089,1.2072574010520662,-1.3848566023228304,12.727272727272727,4.4,11
17,0,7.4,9.5,3.9,3.5000000000000004,1.9,0.25675675675675674,0.27027027027027023,0.7000000000000001,-4.1000000000000005,0.4459459459459459,4.310679611650485,14.714285714285714,1.0571428571428572,2.5,1.1384615384615384,0.08108108108108107,4.5,1.6444444444444446,0.6756756756756757,-0.5500439895532181,-1.553280234273459,-1.5892079618713568,0.5375458499580184,12.162162162162161,7.4,11
18,0,6.5,10.0,4.4,2.0999999999999996,3.6,0.5538461538461539,0.12307692307692308,0.0,1.0,1.1538461538461537,15.0,2.6,0.65,5.6,1.911764705882353,0.07692307692307693,3.2,2.03125,1.3846153846153846,0.487774858660401,0.18793518416327093,1.556815571417494,-1.218960550005658,12.923076923076923,6.5,9
17,2,3.9,10.0,6.2,-2.3000000000000003,4.7,1.2051282051282053,0.38461538461538464,2.7,2.0000000000000004,1.512820512820513,4.588235294117647,3.1875,0.24375,4.6,0.8863636363636362,0.12820512820512822,11.1,0.35135135135135137,1.5384615384615385,-0.8959836056244244,0.18793518416327093,-1.239649791505929,0.8856255807753524,16.666666666666668,0.0,12
18,2,4.0,10.0,5.5,-1.5,4.7,1.175,0.2,2.3,0.9000000000000004,1.225,2.0168067226890756,14.875,0.5,3.7,0.7547169811320755,0.175,6.8,0.5882352941176471,1.0,0.487774858660401,-1.553280234273459,0.5081410603212104,-1.0408937481277394,15.5,0.0,10
14,0,3.3,6.1,4.7,-1.4000000000000004,3.9,1.1818181818181819,0.24242424242424246,3.1,4.7,2.4242424242424243,1.736842105263158,22.8,0.6599999999999999,0.1999999999999993,0.37499999999999994,0.5151515151515151,11.4,0.28947368421052627,0.30303030303030304,-1.5878628377668371,-0.856794066898767,1.556815571417494,-2.779144023750296,27.575757575757578,0.0,9
18,0,6.5,10.0,4.4,2.0999999999999996,2.7,0.4153846153846154,0.26153846153846155,0.9,-1.7999999999999998,0.7230769230769231,6.09375,4.266666666666667,0.43333333333333335,2.0999999999999996,0.9420289855072463,0.13846153846153847,2.9,2.241379310344828,0.7692307692307693,-0.8959836056244244,0.536178267850617,-0.19097528040964534,0.011072611522741638,8.153846153846153,0.0,12
16,1,5.4,10.0,5.8,-0.39999999999999947,4.5,0.8333333333333333,0.24074074074074073,3.5,-1.5000000000000004,0.7222222222222222,13.5,4.0,0.9,6.0,1.8,0.07407407407407407,4.4,1.2272727272727273,0.9259259259259258,0.14183524258919467,-0.508550983211421,1.2072574010520662,-1.3906152713631794,16.85185185185185,5.4,9
19,2,3.1,6.5,4.5,-1.4,2.7,0.8709677419354839,0.5806451612903226,1.7000000000000002,1.4,1.4516129032258065,4.133333333333334,2.3684210526315788,0.1631578947368421,1.0,0.3875,0.3548387096774194,10.9,0.28440366972477066,2.903225806451613,-0.5500439895532181,-0.508550983211421,1.2072574010520662,-1.736554887434386,31.612903225806452,3.1,10
13,2,4.4,7.4,3.9000000000000004,0.5,3.4000000000000004,0.7727272727272727,0.11363636363636363,1.0000000000000002,0.5,1.1136363636363635,3.6666666666666665,8.0,0.48888888888888893,1.7000000000000002,0.6027397260273973,0.18181818181818182,10.040666666666667,0.43821791381714364,0.45454545454545453,1.52559370687402,-0.16030789952407506,-0.5405334507750732,1.2231763544500458,17.5,4.4,11
15,2,4.9,10.0,5.4,-0.5,3.1,0.6326530612244897,0.4693877551020407,0.8999999999999999,2.6999999999999993,1.551020408163265,2.352,6.578947368421052,0.2578947368421053,3.8,0.9423076923076923,0.02040816326530612,11.0,0.4454545454545455,0.8163265306122448,0.487774858660401,1.2326644352253089,1.556815571417494,-0.6965959244746391,12.244897959183673,4.9,12
19,1,5.6,8.1,2.9,2.6999999999999997,2.4,0.4285714285714286,0.08928571428571429,1.8,1.2000000000000002,1.2142857142857144,4.48,5.769230769230769,0.43076923076923074,1.0,0.7,0.10714285714285715,9.9,0.5656565656565656,0.17857142857142858,0.14183524258919467,0.536178267850617,1.2072574010520662,-0.8682506458321604,13.035714285714286,0.0,11
17,1,6.4,10.0,4.4,2.0,2.6,0.40625,0.28125,1.4,-2.6000000000000005,0.5937499999999999,3.398230088495575,7.0625,0.4,1.9000000000000004,0.9014084507042255,0.140625,7.3,0.8767123287671234,0.46875,0.8337144747316073,-0.16030789952407506,1.556815571417494,-1.220112283813728,14.6875,6.4,11
13,2,8.7,10.0,7.5,1.1999999999999993,5.6,0.6436781609195402,0.21839080459770116,1.1999999999999997,1.0,1.1149425287356323,8.847457627118644,11.8,1.7399999999999998,0.40000000000000036,1.0116279069767442,0.0574712643678161,10.0,0.8699999999999999,0.2298850574712644,1.52559370687402,-0.856794066898767,-1.239649791505929,1.5740496114935554,11.149425287356323,8.7,8
18,1,6.7,10.0,4.0,2.7,3.7,0.5522388059701493,0.04477611940298507,0.5,-2.0,0.7014925373134329,12.96774193548387,2.2142857142857144,0.4785714285714286,5.1,1.717948717948718,0.208955223880597,7.040666666666667,0.9516144304516618,0.5970149253731343,1.52559370687402,-1.553280234273459,-0.8900916211405011,0.8762483574407816,13.432835820895521,0.0,11
14,2,8.7,10.0,3.9000000000000004,4.799999999999999,2.9000000000000004,0.3333333333333334,0.1149425287356322,0.30000000000000004,-2.6999999999999993,0.6896551724137931,3.81021897810219,27.4,1.7399999999999998,3.0,1.45,0.11571647509578546,10.0,0.8699999999999999,0.6896551724137931,-1.5878628377668371,0.8844213515379629,0.8576992306866383,-1.2094199738010754,10.0,0.0,11
14,1,1.9,8.0,5.3,-3.4,4.6,2.4210526315789473,0.3684210526315789,1.9999999999999998,-0.19999999999999996,0.8947368421052632,2.150943396226415,4.818181818181818,0.17272727272727273,5.4,0.5277777777777778,0.4210526315789474,3.3,0.5757575757575758,2.1052631578947367,-0.2041043734820117,-0.16030789952407506,1.2072574010520662,-1.3894635375551097,36.8421052631579,0.0,7
19,2,7.8,10.0,4.916333333333333,2.8836666666666666,3.9,0.5,0.1302991452991453,1.9,-0.5,0.9358974358974359,3.8360655737704916,6.1,0.39,3.7,1.4716981132075473,0.11538461538461539,10.3,0.7572815533980581,1.0256410256410258,0.14183524258919467,-0.508550983211421,-0.5405334507750732,0.35717558046396003,8.58974358974359,7.8,7
16,0,3.7,7.0,3.3,0.40000000000000036,2.4,0.6486486486486486,0.24324324324324323,0.6,2.2,1.5945945945945945,2.674698795180723,7.545454545454546,0.33636363636363636,3.0999999999999996,0.6271186440677966,0.3243243243243243,7.4,0.5,0.27027027027027023,-0.8959836056244244,-1.553280234273459,-0.19097528040964534,-1.0336566395392963,22.43243243243243,0.0,11
15,2,8.4,10.0,5.6,2.8000000000000007,5.5,0.6547619047619048,0.011904761904761904,-0.2999999999999998,-6.1000000000000005,0.2738095238095238,4.666666666666667,7.714285714285714,0.6,3.8,1.6153846153846154,0.07142857142857142,2.4,3.5000000000000004,0.11904761904761904,1.1796540908028137,0.18793518416327093,0.1585828899557825,0.5252117475272599,11.309523809523808,8.4,8
16,1,8.8,10.0,6.0,2.8000000000000007,5.4,0.6136363636363636,0.06818181818181818,1.6,-4.1000000000000005,0.5340909090909091,9.10344827586207,5.8,0.8800000000000001,1.7000000000000002,1.2054794520547947,0.125,11.0,0.8,0.3409090909090909,-0.5500439895532181,-0.856794066898767,-0.8900916211405011,0.18667259291450855,9.09090909090909,0.0,12
17,1,6.2,10.0,6.9,-0.7000000000000002,5.3,0.8548387096774193,0.25806451612903225,1.5,2.3,1.3709677419354838,9.073170731707316,3.1538461538461537,0.47692307692307695,2.8,1.0,0.30645161290322576,10.5,0.5904761904761905,1.2903225806451613,1.52559370687402,-0.856794066898767,-0.8900916211405011,1.2244914411281276,10.32258064516129,6.2,11
15,2,3.8,8.2,4.7,-0.9000000000000004,3.4,0.8947368421052632,0.34210526315789475,-0.3999999999999999,2.7,1.7105263157894737,2.6823529411764704,14.166666666666666,0.6333333333333333,5.1,0.9743589743589743,0.26492982456140357,3.8,1.0,1.842105263157895,-0.2041043734820117,-1.553280234273459,0.8576992306866383,-1.7363915345643737,19.210526315789476,0.0,8
15,2,6.0,10.0,3.5,2.5,2.9,0.48333333333333334,0.09999999999999999,2.1,-1.0,0.8333333333333334,3.185840707964602,6.277777777777778,0.3333333333333333,1.5999999999999996,0.8108108108108107,0.15,6.0,1.0,1.3333333333333333,1.1796540908028137,0.8844213515379629,-0.8900916211405011,1.9221293423108894,9.5,0.0,12
15,2,2.4,7.2,4.4,-2.0000000000000004,3.5,1.4583333333333335,0.375,3.0999999999999996,0.8999999999999999,1.375,1.5483870967741935,5.166666666666667,0.13333333333333333,0.6999999999999993,0.2891566265060241,0.25,9.040666666666667,0.2654671484403805,2.916666666666667,0.14183524258919467,-0.856794066898767,1.2072574010520662,-1.5647368132068524,41.66666666666667,2.4,12
14,0,5.7,10.0,6.6000000000000005,-0.9000000000000004,4.4,0.7719298245614036,0.3859649122807018,1.6,2.2,1.3859649122807018,3.0,11.4,0.5700000000000001,3.5,1.0363636363636364,0.17543859649122806,7.1,0.8028169014084507,0.8771929824561403,1.52559370687402,-1.553280234273459,1.2072574010520662,-1.221100664751786,13.508771929824562,0.0,11
17,2,6.3,7.8,2.9000000000000004,3.3999999999999995,2.1,0.33333333333333337,0.126984126984127,1.7,2.3999999999999995,1.380952380952381,4.447058823529412,17.0,1.26,2.5,0.9692307692307692,0.07936507936507936,9.7,0.6494845360824743,0.6349206349206349,0.487774858660401,1.2326644352253089,1.556815571417494,-0.6965959244746391,14.920634920634921,6.3,9
17,2,6.3,8.6,3.1,3.1999999999999997,2.5,0.39682539682539686,0.09523809523809523,1.1,1.6000000000000005,1.253968253968254,15.75,2.6666666666666665,0.7,4.0,1.26,0.0634920634920635,10.1,0.6237623762376238,0.31746031746031744,0.8337144747316073,0.8844213515379629,1.2072574010520662,-0.3481894879172811,11.746031746031747,6.3,8
16,1,5.020666666666667,5.3,4.2,0.8206666666666669,2.9000000000000004,0.5776125348559289,0.25892975700438187,1.3,-2.420666666666667,0.5178595140087637,2.215,9.066666666666666,0.3347111111111111,2.4000000000000004,0.7607070707070708,0.17925906254149515,10.5,0.47815873015873017,0.7967069446288673,-1.2419232216956309,-0.856794066898767,0.1585828899557825,-1.2079415342529813,13.145664586376311,5.020666666666667,11
13,2,6.3,10.0,7.0,-0.7000000000000002,4.8,0.7619047619047619,0.34920634920634924,-1.2,2.1000000000000005,1.3333333333333335,11.8125,1.6,0.315,0.1999999999999993,0.7159090909090908,0.33333333333333337,5.497666666666667,1.145940702116049,0.4761904761904762,1.1796540908028137,-0.856794066898767,0.8576992306866383,-0.696269218734615,10.0,6.3,9
19,2,5.2,8.1,4.7,0.5,2.9000000000000004,0.5576923076923077,0.34615384615384615,1.5000000000000002,1.7000000000000002,1.3269230769230769,5.473684210526316,4.384615384615385,0.4,1.5999999999999996,0.7027027027027027,0.28846153846153844,9.2,0.5652173913043479,1.7307692307692306,0.14183524258919467,-0.856794066898767,1.2072574010520662,-1.5647368132068524,16.73076923076923,0.0,7
13,1,3.5,5.4,4.2,-0.7000000000000002,2.7,0.7714285714285715,0.42857142857142855,-0.5,3.4000000000000004,1.9714285714285715,6.176470588235294,6.8,0.7,4.0,0.7,0.4571428571428572,5.1,0.6862745098039216,2.2857142857142856,1.1796540908028137,-1.205037150586113,-0.19097528040964534,0.17828375051799566,27.714285714285715,3.5,9
15,1,4.5,10.0,8.4,-3.9000000000000004,6.6,1.4666666666666666,0.4,1.8000000000000003,-1.0,0.7777777777777778,8.4375,1.7777777777777777,0.25,0.8000000000000007,0.5487804878048781,0.4444444444444444,2.7,1.6666666666666665,0.2222222222222222,0.8337144747316073,-0.508550983211421,0.5081410603212104,-0.34555931456111727,12.666666666666666,0.0,11
14,0,4.9,10.0,7.1,-2.1999999999999993,6.0,1.2244897959183672,0.22448979591836735,1.7999999999999998,0.5,1.1020408163265305,2.672727272727273,5.7894736842105265,0.2578947368421053,2.5,0.7538461538461539,0.18367346938775508,11.040666666666667,0.44381377936114974,0.4081632653061224,1.1796540908028137,0.8844213515379629,-1.239649791505929,2.2716875126763174,17.346938775510203,0.0,10
13,2,4.0,9.1,3.6999999999999997,0.30000000000000027,3.4,0.85,0.075,1.4,2.4000000000000004,1.6,10.434782608695652,1.2777777777777777,0.2222222222222222,4.2,0.8333333333333334,0.175,9.040666666666667,0.4424452474006342,1.75,1.52559370687402,1.580907518912655,-1.5892079618713568,3.142458574764694,20.5,0.0,12
18,1,4.2,10.0,6.0,-1.7999999999999998,4.7,1.119047619047619,0.30952380952380953,1.3,3.8999999999999995,1.9285714285714284,1.96875,11.636363636363637,0.38181818181818183,3.9000000000000004,0.823529411764706,0.16666666666666666,5.9,0.711864406779661,2.380952380952381,0.487774858660401,0.8844213515379629,0.8576992306866383,-0.17160112558745644,17.857142857142858,0.0,9
14,1,6.2,10.0,4.6,1.6000000000000005,3.0,0.48387096774193544,0.25806451612903225,1.4000000000000001,0.7000000000000002,1.1129032258064517,5.23943661971831,3.736842105263158,0.3263157894736842,2.3,0.9253731343283582,0.25806451612903225,1.6,3.875,0.9677419354838709,-0.2041043734820117,1.2326644352253089,-1.5892079618713568,2.1034879927430055,9.193548387096774,6.2,8
16,1,3.8,9.3,6.216333333333333,-2.416333333333333,5.2,1.368421052631579,0.2674561403508772,1.5999999999999999,3.7,1.973684210526316,2.746987951807229,5.533333333333333,0.2533333333333333,0.1999999999999993,0.43181818181818177,0.13157894736842105,10.8,0.3518518518518518,1.3157894736842106,1.1796540908028137,-1.553280234273459,0.5081410603212104,-0.6949541320565331,14.473684210526317,0.0,11
16,2,4.1,10.0,4.5,-0.40000000000000036,4.0,0.9756097560975611,0.12195121951219513,0.0,2.2,1.5365853658536586,1.757142857142857,10.0,0.2928571428571428,5.4,1.1388888888888888,0.19512195121951223,11.3,0.3628318584070796,0.9756097560975611,1.1796540908028137,-1.205037150586113,-0.8900916211405011,0.8774000912488514,18.78048780487805,4.1,12
19,2,4.3,5.9,3.3,1.0,1.9,0.4418604651162791,0.3255813953488372,-1.1,0.5,1.1162790697674418,3.5342465753424657,10.428571428571429,0.6142857142857142,2.5999999999999996,0.6718749999999999,0.372093023255814,12.0,0.35833333333333334,2.0930232558139537,0.14183524258919467,-1.205037150586113,0.8576992306866383,-1.3893001846850974,17.441860465116278,4.3,11
17,1,4.7,8.3,4.7,0.0,3.6,0.7659574468085106,0.23404255319148937,2.4,0.7999999999999998,1.1702127659574468,2.369747899159664,13.222222222222221,0.5222222222222223,0.6999999999999993,0.5662650602409638,0.2765957446808511,6.2,0.7580645161290323,1.9148936170212765,-0.8959836056244244,0.8844213515379629,0.1585828899557825,-0.16436401699901326,20.638297872340424,4.7,11
19,1,4.5,8.7,4.4,0.09999999999999964,2.5,0.5555555555555556,0.4222222222222222,-0.8999999999999999,2.3,1.511111111111111,7.297297297297297,2.0555555555555554,0.25,3.7,0.8490566037735849,0.15555555555555556,10.040666666666667,0.44817741185844234,0.2222222222222222,-0.8959836056244244,-0.856794066898767,-1.239649791505929,0.36326095524433333,18.22222222222222,0.0,7
13,1,3.5,6.6,3.3,0.20000000000000018,2.9,0.8285714285714285,0.1142857142857143,0.5,4.6,2.314285714285714,3.0,8.75,0.4375,3.5,0.6363636363636364,0.42857142857142855,7.5,0.4666666666666667,2.857142857142857,-0.2041043734820117,-0.16030789952407506,1.2072574010520662,-1.3894635375551097,16.571428571428573,3.5,9
18,2,4.1,8.8,2.9000000000000004,1.1999999999999993,1.6,0.39024390243902446,0.3170731707317074,0.7999999999999999,0.5,1.1219512195121952,2.2777777777777777,5.684210526315789,0.2157894736842105,3.3,0.719298245614035,0.24390243902439027,1.6,2.5624999999999996,2.1951219512195124,-0.2041043734820117,1.2326644352253089,-0.8900916211405011,1.4043716520121499,19.26829268292683,0.0,12
13,0,4.9,9.4,6.3,-1.3999999999999995,3.9,0.7959183673469387,0.48979591836734687,1.6999999999999997,1.7999999999999998,1.3673469387755102,7.0,2.4705882352941178,0.2882352941176471,1.7999999999999998,0.6805555555555556,0.22448979591836735,7.5,0.6533333333333334,0.2040816326530612,1.52559370687402,1.580907518912655,0.8576992306866383,0.6955513822066991,11.428571428571427,0.0,9
18,1,7.3,10.0,4.0,3.3,2.1999999999999997,0.3013698630136986,0.24657534246575344,1.5999999999999999,-2.5999999999999996,0.6438356164383562,3.2686567164179103,19.142857142857142,1.042857142857143,3.5999999999999996,1.3518518518518516,0.20547945205479454,4.0,1.825,0.684931506849315,0.487774858660401,0.18793518416327093,0.5081410603212104,-0.17028603890937444,11.917808219178083,7.3,8
18,2,6.7,10.0,6.0,0.7000000000000002,3.7,0.5522388059701493,0.34328358208955223,2.0999999999999996,-0.6000000000000005,0.9104477611940298,2.934306569343066,8.058823529411764,0.3941176470588235,2.9000000000000004,1.098360655737705,0.08955223880597014,3.0,2.2333333333333334,0.14925373134328357,0.8337144747316073,0.8844213515379629,0.5081410603212104,0.3509268528135747,9.104477611940299,0.0,7
19,0,6.5,9.8,4.5,2.0,3.6,0.5538461538461539,0.13846153846153847,0.3999999999999999,-3.6,0.4461538461538461,3.611111111111111,18.0,1.0833333333333333,1.5999999999999996,0.8783783783783783,0.2,6.8,0.9558823529411765,0.9230769230769231,0.14183524258919467,-1.553280234273459,0.5081410603212104,-1.2138635561633426,7.846153846153846,0.0,7
16,1,7.3,10.0,5.3163333333333345,1.9836666666666654,4.300000000000001,0.5890410958904111,0.13922374429223744,-0.10000000000000009,-0.20000000000000018,0.9726027397260274,3.5901639344262297,6.421052631578948,0.38421052631578945,0.0,0.73,0.2328767123287671,4.5,1.6222222222222222,0.273972602739726,-1.5878628377668371,1.580907518912655,-0.5405334507750732,0.5370557913479821,12.876712328767123,7.3,12
14,2,6.8,10.0,5.6000000000000005,1.1999999999999993,4.7,0.6911764705882354,0.1323529411764706,1.7000000000000002,0.20000000000000018,1.0294117647058825,7.418181818181818,3.0555555555555554,0.37777777777777777,1.2999999999999998,0.8831168831168831,0.25,6.297666666666667,1.0797649923251997,1.1764705882352942,0.14183524258919467,-0.16030789952407506,-1.239649791505929,1.2304134630384889,7.794117647058823,0.0,8
14,2,3.7,10.0,5.300000000000001,-1.6000000000000005,4.9,1.3243243243243243,0.10810810810810811,1.3,0.7999999999999998,1.2162162162162162,1.9304347826086956,6.388888888888889,0.20555555555555557,1.5,0.49333333333333335,0.05405405405405406,7.3,0.5068493150684932,0.5405405405405405,0.487774858660401,-0.508550983211421,-0.8900916211405011,0.8797035588649911,14.324324324324323,0.0,11
19,2,5.0,10.0,5.116333333333333,-0.1163333333333334,4.1,0.82,0.20326666666666665,-0.4999999999999998,1.7000000000000002,1.34,2.7777777777777777,5.684210526315789,0.2631578947368421,2.0999999999999996,0.7246376811594203,0.13999999999999999,5.497666666666667,0.9094767477111501,0.6,1.1796540908028137,1.2326644352253089,-1.239649791505929,2.44580905451999,10.0,0.0,7
19,1,6.8,9.4,3.2,3.5999999999999996,2.2,0.3235294117647059,0.14705882352941177,0.0,0.2999999999999998,1.0441176470588236,7.157894736842105,2.85,0.33999999999999997,0.0,0.7234042553191489,0.1911764705882353,6.8,1.0,0.8823529411764706,0.8337144747316073,-1.553280234273459,-1.239649791505929,0.8798669117350031,9.852941176470589,0.0,12
